"uuid","final_delta"
"44164a83-f024-41e8-9a7a-4706a7dcd4a5","2"
"337e6dfe-567b-4d0b-9dcf-d9b6eaae91b8","2"
"edc2444c-bbde-411c-9a5d-57deac15eb07","2"
"da5f6de4-c010-4fe5-ad7a-31c698d2131a","1"
"0e3e4665-5b30-466c-8bae-4133c0b90a50","1"
"ec2d2fb9-4c9d-4298-b5b4-0e271f032acc","2"
"f612b721-aff6-4ccc-a746-9592dde90870","2"
"a338560f-b808-495b-b673-8fc8182e6eb6","2"
"8c2d049a-2dfe-40bd-9818-e7d184842d7b","1"
"b7bae560-fe86-4206-9d21-6ce39cd7e6a7","2"
"45af0669-18d8-47b8-88cf-852816da442a","1"
"7dd91a88-03c9-4881-bbcb-a197abc47de2","2"
"44ff0247-7af3-4c72-b428-0c70fe313faa","2"
"daedd63e-0356-48ea-aae5-d5ed83da8873","1"
"bfa2a7da-df20-4923-97c4-f0028a0a8286","2"
"e1d2292c-8398-42cc-a7f0-4f8a1fcf9df9","1"
"e6e2c6f7-7154-46b2-9f77-6de0398c1d79","2"
"320142c3-52be-4929-b6f1-25d27653b33e","1"
"6bfadcfe-241b-4837-8074-399dfe43e5e1","2"
"50aa3439-16d8-46ca-bab6-2f12553b93de","1"
"8743c819-fe2c-4cc1-9053-fe600a201656","2"
"e1101497-18ee-4835-8d07-0ee2c7359278","1"
"f612616d-76b7-4ea9-a958-76fdd3d3ce28","1"
"17564c2d-c377-44e2-bc17-635de228c0e2","1"
"fc6fee77-f7ba-4f2c-933a-877f03a7aad6","2"
"00f4e91c-da7b-4ebb-a913-1bd4d63815f5","1"
"31dca1dd-aaab-4c3a-b32a-5934bcc5b82a","3"
"eb9113af-5401-41b0-b280-01e4c379cb9f","2"
"4df12f17-d790-4c21-8219-9827825e22ba","2"
"1fa53ffc-af90-4a21-9f7f-cb9aa7906c65","1"
"187999f8-e06d-42ef-a423-7a80aea578ce","1"
"99e00342-7b9b-4c7a-b783-2e1bc07e5cc5","2"
"64e0f281-1e8f-4d0c-95e4-b449f6633f99","1"
"4aa36a18-97f5-4dd7-8657-f2517b02860b","1"
"0ea2ed35-be33-4887-b273-afab8f42adbc","1"
"9516c26d-45cc-4505-856e-7f8dc4aedfa1","0"
"4d88998b-2b29-4e4a-ad6a-1a36241da36d","1"
"71b377a1-ed34-4f42-9208-4f493d5ed199","0"
"81545799-3b9e-477e-aa80-7a6216de77c0","1"
"2c25cfca-88c1-4f3b-81b4-ab38d193ec58","1"
"9d32e544-67e4-4b56-9a06-227dae8b09f5","0"
"f448adc1-c68b-4bff-b467-e3f64488e0d8","2"
"3ff98a00-1497-4028-9452-d1a651cbc0c5","0"
"ff429590-6b7f-4bd0-a0ac-8e36c27bca19","1"
"a4b0fff9-e976-44c7-92a4-01516a8071a9","2"
"ebee1fad-530d-4258-8c3d-0963b542bc81","1"
"faae8a1f-81cf-4578-a9b2-f7f91f0d5780","1"
"a27a7c98-382a-45b1-9d19-3d0c8a35df1b","1"
"200a5105-e6a7-4290-83da-d4dc3cf3aaf4","1"
"149fe4fc-337f-47b1-b11d-5358016f8546","1"
"430184d9-9316-4852-9c10-9c380460908f","2"
"bb2e41d3-1866-4b31-97b2-9d7c41cce759","2"
"df8f542c-63e9-4214-9d31-d649bf92928a","1"
"2996b2b4-3c69-459d-8113-689e2e3e02de","1"
"2fbb9134-d785-4085-abde-9bdfc70fe691","2"
"f7f248c7-fa24-4672-a4c3-1d9bb46e06bb","1"
"8db0be01-2bdd-48b4-89db-9ebf423e723b","1"
"74bfc0b5-d276-4a62-a670-89bda4dafba0","1"
"6ca241bc-c5f6-42c0-b5b4-43fed18325e7","2"
"fe61daa6-ae82-4ad8-83f2-674bc743408f","2"
"27df42cc-b782-4fb9-8cc6-05476eee6e6d","1"
"8125981a-ea83-4856-ae9e-f4ebce1a4a7f","1"
"41f97e77-5211-40b7-bd46-46ddb4eedc6c","1"
"4d476242-f2e8-4dfb-bf8e-5c47be622b17","1"
"ea3cea47-ef92-4737-938f-ab6112347e07","2"
"518a498e-5c7d-496b-975c-e1bf0b85be1b","1"
"c5446e06-a735-41da-bf14-f3ed5c9e5bc1","2"
"e4492302-9122-4736-9557-5952eac0dcf1","1"
"ac334370-15b6-4620-96d1-37bb3a3f9bd5","1"
"a777a2e1-0d7d-4bb1-ba6d-e3a725977f2c","1"
"28193a12-7a8f-4851-80ab-9e3cf79d91e5","1"
"22941e19-cd45-4548-9d20-d0ad7edd4b01","2"
"4df5e5d3-8c6d-46f4-8791-a5ae9e7182b3","1"
"8f41ca76-d380-4b80-b4f0-6f54216ca40b","1"
"e0140a14-fdf9-436e-a39d-ab3ef04a97ef","1"
"c6894d59-2507-43e4-a8f9-a1d31551eac1","1"
"807db89f-fd13-445b-89bf-8671b9d4a603","1"
"948c15db-ceab-4492-85ca-2a5f8b88fb06","1"
"c3dd08d3-dfe7-485e-bab2-14476d492aef","1"
"bc638bd7-2b50-40f0-9e6c-ae9cd09fa5b3","2"
"067ea0ee-dd1f-49a6-84f7-49159d6d9b30","1"
"1e7e2554-9598-4d91-984b-53c7b220c7d2","2"
"757fa832-c050-40be-a156-57c4007c60d3","0"
"a608b7c3-516b-45bd-b415-976bfd102dee","1"
"c3d420bd-13b2-4922-92a1-20dd0bbaec31","1"
"a6dc0e79-f687-4cbf-9f78-0c3c08893174","1"
"01a0b9d3-1c5a-4b2d-8f82-e37aa036eff5","3"
"4df3d3ba-1919-4d65-8dee-9817453d1ce5","1"
"173d6127-632b-465b-b064-6dc67e57c5a3","2"
"48153d80-44cf-4bcd-88c3-34a0f1798dbc","2"
"fe149797-adbb-4e89-b670-9cffc8992fd2","1"
"e9ff13ad-2046-4308-a519-89838b34b911","2"
"e12c5510-a1e7-47ed-b488-31e50cd85724","2"
"c3f132b8-3723-4d23-bc04-bf23f61f6d29","1"
"59a82e8b-0fde-4d5b-a23a-6dcd689f9ccf","1"
"076509f0-6e74-47de-b433-777b176a3ea3","1"
"f5a22831-f3b9-41a5-8c03-8fd1a5c459da","2"
"41efce93-794e-41e1-891b-ee3817c21be7","2"
"bda57d01-fcc5-4b7a-92df-2f798fbfcfd3","1"
"bfc912c1-b60d-4f37-8253-267e964333de","3"
"df483bcd-35aa-4f29-ab62-76669dffed29","1"
"628f929d-e9d1-4875-a91a-57741084ca5c","1"
"a7da56cd-9c01-4d06-b783-558e3193fdf1","1"
"c0de06b7-bfba-42de-b675-01763e30e072","2"
"a73c3fd6-f9d0-4d44-bdfb-835458d82e7c","3"
"351e2153-95cd-4a74-ab0b-3f7086a19972","1"
"de2c7449-ac88-49e6-b8a4-e55b2ee828b2","2"
"5054e180-bbeb-4ae4-bd73-77afc55a32e4","1"
"85e57db6-8b04-48b4-830c-367be706530c","0"
"541b34b7-cb8a-42b0-a77f-0d89e88a4072","1"
"e5221065-fe3f-4baa-bfde-f1fb24c3dc26","0"
"39a04c13-01a5-46fb-9156-2ddb99207247","2"
"d78b4aaf-5ab8-4aeb-97ae-28e2a1b61067","2"
"616a4565-2639-4954-8fa0-ef06670e1b78","1"
"adcabfb5-6391-4f60-9687-62cc6369d406","2"
"2507692b-11a4-4044-964b-16f0b88aaeac","3"
"90e7e31f-07ee-4e98-8a2f-1f813877ecd6","2"
"7ad9bbe3-5cf4-479c-a88c-11088589b0e8","1"
"b8265d0c-150c-4565-98ad-b4b8c5e0aaa2","1"
"e599eac0-1692-478b-8fbf-5d9425393034","0"
"9f670a70-395d-49d9-b8e5-7e7bb74a7ca0","2"
"9ea2965a-3091-48e3-9ae1-541ff5440844","1"
"128e28d9-1477-401a-b5ad-121ca6116f3d","1"
"1828636c-b28a-45cd-8736-5611b6ac67f1","1"
"3ecc4194-e8aa-4c73-93c8-8de6dd925ef6","1"
"88c2b1a5-1141-4ca3-a9e8-43f48f8a3afe","1"
"609b77da-745d-4b58-95ef-218dfeeb9146","2"
"c1bca635-d3bf-4808-aa7b-f10a994ba565","3"
"79d63813-4451-4fb7-8bb1-3e96d0350e35","2"
"1359b8d6-1b83-47ab-81c7-1613348c5b97","1"
"9b47d5c7-d670-49c1-819a-e49564d45205","1"
"78f1c561-18ca-4242-84e9-19f70261de63","1"
"3f532e9e-b606-4553-a309-3eb78f76fa92","1"
"480f56aa-4b39-4ea3-a282-30dc9e9ec2a8","1"
"ebd9d03d-d581-4ab8-a131-82892467401d","1"
"7ede57a4-2e5c-4d26-9b05-e5cfa1609b68","1"
"bcfb18d9-fd4c-4f2c-b8b8-4dae669c3653","1"
"a76992ff-3be2-4263-a6bd-28a55c5f4ce7","1"
"6f03d1c1-0889-4c07-9703-b2f60666ee33","1"
"dc3e2e6b-bfa4-488d-a51c-49e68ae796db","2"
"02b0f547-f9f7-41cf-80b5-880fe7f529ef","2"
"4df6c025-325e-46c0-ace9-db5271d8a4ba","1"
"016dfa51-913f-4b63-912e-98818812b87d","1"
"f63ebec3-33f7-4fe1-b80f-3eca7e798c29","2"
"26531073-b447-4e9c-98ca-d99e3cd6315a","1"
"ac512eb5-eb90-4daf-a463-24be23262eab","1"
"96afc0d3-2c4c-4232-85f3-e959355f384e","2"
"ebf13278-f33e-43ba-ba9d-df87e43cd622","1"
"1cf5e396-d7ed-4d62-b048-c5472484fc72","1"
"5a497d72-36e1-46f8-8cf8-8ed27b368d0e","2"
"e1cd1268-2fd5-49ce-978a-257787d4440f","1"
"64fae22b-f8c3-4ac2-b8cd-d65236d783d7","1"
"2b90728d-dbe4-4f67-be04-1288dee93a06","2"
"406eceaa-7159-4a9b-a5bc-92ca96c72132","1"
"54ed5874-d39e-4834-a999-b23c2092d05f","1"
"a8e764bf-0af9-4749-ad58-05ab51d8c3cc","2"
"2bb143b8-9e57-4ed4-9afe-9ff776bf166a","1"
"b5015a72-2d55-470b-868e-d89b64c3178f","1"
"b62ba65d-b375-4131-b76f-d81a94fa4679","1"
"fb2d2b22-e2cc-4d1a-9968-dbb05c5cde94","1"
"a6be7487-4ab9-4e9b-9002-c4e334e96608","2"
"bb56e9ed-67f1-4a38-adc5-e1c0a8721a01","1"
"95fc9473-b00e-4974-9062-73e7966a8328","1"
"2ac12e07-d172-4a21-9531-2df7a396ebee","1"
"c50f2d68-8b9b-4873-accd-cb4dc9291efe","3"
"7414d5e8-3478-46c2-9efb-fd9a001fb4fe","0"
"d33f5b40-8abc-4801-b31a-f9107fccf92e","2"
"5edb8e17-99dd-4a3f-8801-206f9e4b91ec","2"
"68649e63-e8e2-4efc-9c8a-20f5cebf3086","1"
"39abfad6-3c7f-4d4e-b744-86359cd60071","0"
"13caed30-cb8f-403f-992c-4b787c8133f4","2"
"1e0dd64c-27de-4c6c-bf58-90a09659f0d3","1"
"dfebf639-b30b-48f2-9abe-524f144b32cb","1"
"9fa60892-0c2b-4441-960f-d3c0f3ff17e6","1"
"4be3d9ea-881a-48ca-bc0d-e8da603a2bd6","2"
"5f9020c9-0717-45da-80fa-c45a3366207e","3"
"c125a280-001a-4244-9644-c87270d7391a","1"
"97850b3f-8ec5-44cd-a7b8-1d649ba72f7f","0"
"799973c3-e2e5-413c-a2a7-bbbb772393d6","1"
"ad14758d-8bf4-4ad9-98d4-0fadefd31f86","2"
"e99036e8-2792-4775-aa9a-6781a148239f","2"
"4de2d018-1cf2-4d99-bbab-5e3d439c0f02","2"
"ae5dcd07-d19e-4511-a01b-1bd77f7b9907","2"
"e15364f4-19fe-44e2-a14c-0898e69edbb4","1"
"7bcaeea6-2624-4f3a-871d-f9694989431d","1"
"901a01fb-4786-4396-83b5-b4380a948f6f","2"
"91cfac0f-1542-49cf-a0a4-6ab353f8370e","1"
"d53e1cf2-e2b6-4f14-8e3c-edf82713e328","2"
"a2a428ae-512f-46be-b77f-89238987575f","2"
"ca5e93d2-49b4-4afe-8a26-0afa66fe926b","2"
"d490fbb9-56f3-42f3-9498-827471357c9f","1"
"99cf07ea-fd36-4aad-8783-fc96a709b1c6","1"
"ad7fdf81-4ac7-43cb-810b-f12c798316c8","1"
"cefd37de-5907-4b84-b6ac-dc3312387cf0","1"
"7d6c32e5-a174-4321-ae97-e8d6f6b242b5","1"
"c55f4ca4-fe8c-4d04-86a5-6c3db33bcec8","1"
"dc31b8b7-4bc6-471f-a911-b6afefa2a37b","0"
"8649f5f0-2150-4f20-9420-6f9fca9266dc","1"
"9421d0e4-d3fe-4b33-ae4b-b78f399a02ce","2"
"0a67f223-1f79-4e36-8a65-295f1c6240b3","1"
"03d9ea5e-910a-4de8-bec9-864a67e1d82f","0"
"3dd6e9d9-6529-455a-aed1-37d1f9a682c0","2"
"3aafa518-bad3-4b3a-995a-5ffc967567fb","2"
"7684803d-3a6b-49f5-8078-cecf04608c30","2"
"0f0396ec-4ecf-47c1-8afd-e9575244ee1f","1"
"36d190eb-62d8-4c48-80be-3efe71bc9d3d","2"
"fb7df227-08e3-451c-9f5e-5cc2e15d97a1","1"
"3de1b967-a466-4b53-beba-c2ca7963f126","2"
"56083520-5892-4a19-91b6-df1a50feb01d","2"
"1c34cf17-db12-4ef1-8f42-5216d0e1e8ff","1"
"65dbaf7c-c89e-4030-96b5-1fc836008171","2"
"00389287-7d29-4b13-9b80-8c1c93b22462","2"
"1334d55a-22ae-4f64-bac0-cad74a3e3fbb","2"
"832904ba-2ccf-4059-9c99-79356fc7a17e","3"
"f2acb7c8-c204-49c6-98de-30314d7905fd","1"
"4d2f479c-6dbc-48f7-b50e-372fd09d158c","1"
"0612ecb3-5fc1-4d53-9621-6d356be5d377","1"
"4bc28ae4-8f3f-4da5-ad30-c43384da1768","2"
"de0cd947-2021-44ef-8a65-3342e2c35d8a","1"
"82742043-d48c-4ade-8871-57bdae5a4b20","1"
"135a6ce2-0965-4758-a0f1-27eed9845f0d","1"
"a9742ab4-1f4d-460f-855c-cd4fe410cc9a","2"
"9fc546d9-4eea-4a92-a74e-af38407cdae7","1"
"5f2eaac8-d760-4bcb-a5ad-9adb5721a5b1","1"
"dfafd811-1bbc-4817-bc4f-38c68b7c0456","1"
"533a76f6-5040-4b49-b5a8-988c60f8f2ca","1"
"3f30fe07-f814-42f9-9d98-8f0a1e0a37c7","1"
"296d549a-614d-4fec-add8-0aae86a4baf2","2"
"35a3184e-86a6-4320-b009-2c849ffdac22","2"
"0c770dad-ba14-4873-bef3-ff9f43fd5b26","1"
"ad07435f-7035-4e73-b9bb-8bac1cdc39ee","2"
"3c6ddd30-041d-40ab-95f3-2181223a23ff","1"
"6f97e9d6-3c2d-41ab-bb26-442182a818c0","1"
"c6bffd5c-e90c-457c-8427-fabee36705d5","2"
"5196c5de-e77d-4f64-88dd-10b8b9cca0a7","1"
"b79679d6-5cf2-472a-b72c-951adb9909e7","1"
"0a3f38c2-3466-4412-9423-ad774695b679","2"
"3bec086d-88c9-484e-bfb9-1b81962f8496","1"
"c0c8d257-3446-4d41-9576-51d8dfbae871","1"
"f793a961-88c6-49ff-9e9b-36950e434a91","1"
"c29defdf-8f4f-46ab-9994-6a262c1662e6","1"
"42737508-8a2f-467f-8a8e-e6f6b0ae3496","1"
"5de9a8f2-aac7-47bd-8d3f-adb8bfc7f4c9","3"
"4f042c2d-38b6-4a63-a39f-107a2d739dc5","2"
"7f2b6e50-ce11-473e-99ce-49bfe24fd3ad","1"
"ddc7ebae-31b3-47f8-91fb-1cf2bae3a6c4","2"
"aecf2779-e34c-4aaa-88c7-a1a7bf474287","1"
"d8d3b0ac-fa36-4189-81e0-ae75d6d719ce","1"
"89bc9373-518d-4ecf-9cd8-cb8d6da607b0","2"
"d7ad8639-223e-41c3-9499-f0919ccada7e","2"
"32dcc7e9-71f4-41c3-a72e-f6a9e20fb77f","2"
"45e37795-b438-41ee-a4bf-8dae97b7b651","2"
"76ea6cc5-2afe-4eac-91fc-e391eba17726","1"
"78177e05-ae7a-4859-825f-0705d5b583cb","2"
"0886059c-b6cb-4dbb-b7ed-a80d1a7d1201","2"
"a4368335-9937-4aae-abbc-d5b499789a18","2"
"d1adcb71-2156-47ce-908b-bf11dbbcea81","1"
"73f574ff-7460-48d7-909b-57864b29c20f","1"
"1c7e85ac-489f-4594-8a5c-cc1cd7778eb7","2"
"06a3409b-bf56-40e0-9528-ac9da16cc020","1"
"0dd84d34-404c-4e3d-87c7-ebaf9b8a035d","2"
"1131c39a-2068-4f74-a98d-8b186e3d39d9","2"
"c19fe8da-de8f-40c3-9e85-795c4c40b2dd","3"
"494cc9e8-b936-42dc-abb4-f8ca51f34d88","2"
"eb80c916-4733-4dde-8a1c-39cb2b669662","2"
"05efa128-bf8b-410e-a241-b30679109bee","1"
"8a004fd0-60f0-4e90-80f0-8a8d80232da2","0"
"12ec0f10-564d-43cc-a3ca-4d395bfa0bad","1"
"9fa185cd-71d6-4bb5-8cdf-3ee9a5e133be","1"
"287914ac-d682-4299-a5e9-4f773dfd1b33","2"
"10c4051e-6446-4b5b-8bd8-bd6aea338f98","2"
"aa1e7bf6-62e7-4b33-a4f9-41720c9758a1","1"
"57e404dd-175c-447e-9107-77f2d6f4d175","1"
"8f38c626-ab69-45af-bfa8-c6a75142879a","1"
"9024e440-237d-4212-81c4-ff158d60f096","1"
"b94b7980-3062-43e7-bd36-9ead1cd8ce80","2"
"586e1e9f-8e8e-4017-a7a3-8ebfbc407c9d","2"
"14bd3909-3abc-418c-aa99-8068f2d5b149","3"
"028aa952-c8b3-4388-802c-75375380b2e5","1"
"4dd8c437-a6fa-4703-adbb-7af04a1a4334","1"
"554edbf4-17eb-49b7-adce-b6638cbd4fdf","2"
"a4ee608e-ee40-4ae0-90c9-f49b2a413009","1"
"81bd6995-1914-42d6-82e8-5ed418888280","1"
"f69a2b7a-5ab1-48fd-927a-c30080056950","2"
"d8e06358-3930-4a6b-8343-da704880006f","0"
"4fbab067-043c-4864-a8fe-9f8958e59e47","3"
"4fdd97d8-fa86-42d6-86be-471f8c817c98","1"
"dec6bb30-cd8a-45ff-8487-56d30f228521","1"
"71aa23da-105d-425c-9458-297ee6ee8365","1"
"a946d177-1c8a-4441-a9c6-a73429c58e1e","0"
"e8ebc78d-d589-41bb-a5e7-547045af04c4","1"
"8e4f47f7-b609-45c5-aad9-14a5d4dc4bad","0"
"20833ac0-349c-4f4d-ad74-96d8e06ef65c","1"
"be398d04-573e-4760-a457-96d1cfd2c275","1"
"54cf707e-a386-4706-b6dd-5b995b10e338","2"
"8229f1ab-ff98-4ef8-b6f9-dc2b01361b37","1"
"853800df-8769-4291-963d-d0a399f8a7a0","0"
"6066fc32-ce16-4c65-b177-0101042197fd","1"
"7617f6a6-d5eb-4071-8973-e49e3b67d3d1","3"
"cc980efc-3f09-4887-831b-96894fab383c","1"
"ab724462-8eb9-47a6-a188-7bc0bd6ed2f1","1"
"cd1c85ed-b3ca-42ac-b635-3c9047dd3e4c","1"
"3bf16dd4-71a4-47da-8dfd-e599f5516907","1"
"bc71fe6a-a1df-4b9f-b1d6-f79e76737f0a","1"
"5d47e09e-c1d7-40a6-a660-56d848141275","1"
"4ca4d33b-6633-44c3-9a38-78d6d90ee2ed","1"
"00e56e6a-f5f7-4765-8f3f-ebc55c429dbc","2"
"1ee2c218-4a40-42ca-bf77-305175707ba6","2"
"64554382-c0f1-4523-aff5-b65e542ef8b2","0"
"de37a172-ab24-4ec2-9f77-aa6ce8523355","1"
"1b556390-4259-48bb-bf6a-366414f8eca0","2"
"753a15e7-9911-4eea-a15a-e79e5d0d5210","1"
"f52511e4-bd00-4f99-9321-8f74e62e93a4","1"
"fc948c96-82d3-4e45-8350-b93dc1912262","1"
"cf240e99-3ee4-4390-87e8-110c2a426c1b","2"
"39ca7549-9f9d-45cc-a9f2-ffe2d84b657d","2"
"8c9f7d50-eddc-4bb5-90b5-b7dbda754d99","1"
"477cd2df-193d-4997-a91a-f7426eef04f3","1"
"6b849a1e-3eec-43f5-bcd1-651111c1a4b2","1"
"b6fc7d60-8d3b-4501-ad9a-0bab6ac7b8bb","2"
"3e251c78-647c-4049-932a-56940b07613f","2"
"24ebf33d-ecf9-4f6b-90db-0a75ffd05da5","1"
"7dabaedb-2b10-4930-8780-b0702e05679a","2"
"2adc2668-a9c6-471f-ba16-bc2d8411c24d","1"
"5e5f1f7c-e0f4-4013-92a6-8bcd2ed7c737","1"
"c9e33a92-5fd5-41f1-837f-00490e1e0aea","1"
"90b6bf98-e3c1-41b7-a390-3a15e1ac4330","2"
"08217c5a-ae52-4418-bd9f-d27111db22a1","1"
"ad26bd99-b170-44b3-b6f0-9673ec4056a5","1"
"54d13716-3cc1-4d19-a4bd-2b2e40ab64f3","2"
"e50c7f74-cd90-4c2d-8200-1bb97872313f","1"
"10a46e5f-f661-4894-b882-b1582a316203","1"
"36bedc9f-6529-4468-94e3-b1983608bbbd","1"
"45f2b082-60f1-480f-9e52-4c91fe72fb8a","2"
"710a7a87-12a6-435f-85de-ebbbe561b705","2"
"f2e04fda-4991-49a5-a3f1-43b4e00a931e","1"
"af1ff2c3-a127-4165-b9f3-c9f3f77077f9","1"
"ab61ad37-0c66-4134-9395-bc616c7ff515","1"
"206ac835-9e61-4585-a314-6f3f16dba44e","2"
"0e80a90a-8fad-4087-a6a2-19c2d5c625bd","1"
"19a44dda-9f55-4227-b653-9c06c120afd0","2"
"e36480fc-3509-454c-a856-b76ac8939bde","1"
"ef3386a4-f2fd-42a2-9463-e00c9531de39","2"
"307eb55d-adf8-4114-b060-dec7658466a2","0"
"8db0a392-1a5f-49d7-9666-e1ac383a32a0","1"
"e8ac7100-147d-40d9-b674-b5e861b131ae","1"
"ced7107b-631d-4e9d-bfe9-2be80414a7de","1"
"4bf23a3a-e166-4088-b92a-9f21a6971aa9","1"
"7c0f28ae-ee8e-4aec-aa65-f432373fc104","1"
"61a5b62b-b4fe-4e05-908f-f051c345d7a7","2"
"3f22c674-c13d-472c-89c2-2326c7031a19","1"
"6a94af3c-22af-45f6-9511-8f044fb7aff3","2"
"2366e1e9-d9d0-4408-954f-05e3ebdca250","1"
"2ee7361a-6408-4a00-a5a3-c08845b0fa39","1"
"792e7f09-11f8-442d-b113-be89bd5668a6","2"
"362fce5e-89e4-4c1b-9599-6553e055b589","1"
"68d09db7-e5c5-4928-a534-32bcced4b72e","0"
"e0e184dc-fba0-40e7-b5a8-08795b5de30b","1"
"b05a6c00-08c3-47bb-89fb-b43b8220609d","2"
"5aa63bf7-712c-4e36-a819-aac6b64b73ea","2"
"21e40e19-09dc-4407-98b0-b4ccb38c408e","1"
"c62d8343-4866-46ac-bfa0-726bb8de776f","2"
"211ce72e-d16a-4767-8309-2eb37cd3766b","2"
"b049838f-ca68-42ce-aa66-daa930185da0","2"
"a1acef5a-125b-46c6-aedc-5a18f567c66b","1"
"2b5bb6b2-1b01-4713-9020-2e5378f1616a","2"
"aa1d28fd-b83f-49d5-a72f-87886272b1ac","3"
"97bb5eae-a2dc-4fd2-894b-eafb914bf742","1"
"7e9894c4-39c9-47f7-b105-0a6290b9bcac","1"
"5d8be454-9acc-40c0-97f4-dca864640886","1"
"c34a049e-c980-4850-bd82-781f29c54574","1"
"db5189a8-e5dc-42b9-a08e-0102e5ad961d","2"
"5d10c72a-9521-4f83-b5eb-383c3163c6a9","1"
"a0c0c2d3-2d44-4ae9-8dc0-42a9731e8ba0","2"
"85deb977-57ce-44b1-a170-fb0b8d378034","2"
"35ad7680-6d32-4be0-ade5-7d3919786e85","2"
"4c2285ec-a26e-4315-90d8-8c5cd53a0088","1"
"c1ab64dc-67cb-4264-9324-602855e2e44f","1"
"5d09ef30-1cf0-41f1-9234-0cbc360088ae","2"
"925c3428-141b-4efd-949c-c48dca6a72e9","2"
"5830b992-46f0-4807-a52b-43eb88c4124f","1"
"b4732de6-86db-47a4-be96-df5641dcca47","1"
"770d6952-d809-4b42-beed-0d343744f8b1","1"
"a5a73f5a-32df-4564-b2eb-75db9d2ef469","1"
"e484a6c0-ae6b-4c99-8b0f-7e39d2c5ae00","1"
"ae58928a-0f24-453d-b66a-3aa8c10ea063","0"
"218776e8-501d-47de-8b6f-c71c1c25cfdc","2"
"5c8fdc7d-8314-47a0-917c-f1500d2905eb","2"
"3700fa74-0900-4b45-be5c-da9d2659e185","1"
"db34575c-7ed1-47ed-8dd9-e681c0ad5073","2"
"42ef5a57-0921-4e09-bb61-d608b4832890","1"
"7a3e773d-8e67-46fa-983a-563f6b859632","2"
"f7a339e2-5662-4ac1-8e06-adcee0e5941a","0"
"0752bfc1-33d5-4a95-a97e-06d1e98a3164","1"
"8a399bf9-f2d8-4e54-9006-5aff1d83a2b3","2"
"3f4ddb8b-55af-41dd-bf10-d45a6dc9d195","1"
"f58d4102-6368-47ee-adbf-27fc121927b9","2"
"c7fb1495-b1d3-4eb3-abbf-385a22f1e014","1"
"ad902875-ac08-469e-877b-3e46aba9b663","3"
"cf7b518c-697d-46d7-b7f8-47ac9c4446c7","1"
"39c84216-fc98-458b-9152-165116fc0e81","1"
"f4d584da-41db-452e-85b6-59a82ce62070","1"
"3dd25431-8677-4a1d-bc99-1fe4487c0909","2"
"48ef90ca-3f6d-4892-a454-117602a838a0","2"
"8d59b7d5-7d67-49cc-902b-571e00c95512","1"
"df8c4bd5-9a0d-4ff8-9dc9-377cf3472611","1"
"1e254b10-72c1-4d19-a4b6-da76b4c20034","2"
"973715c7-97df-4b64-a274-4b389e18fa23","1"
"04b9e5e0-a170-4e3e-88d5-f1796690ea10","3"
"6458c642-d90c-4ecb-82c0-6170612b1422","2"
"f97fe1a9-40a5-4e57-af93-f7eb2e9d52c1","3"
"723905df-4d65-4fad-a20a-12ae8f348e8e","1"
"8de2a45f-fc20-42d3-b224-664f3aaa8ac4","1"
"da2e81a8-78de-44f4-9695-97fc80f1bf4e","1"
"bce88bb7-d5d7-4817-aa00-1785e205bf1d","1"
"6c468f20-09a3-4dc8-b43f-f258eda7b67d","2"
"fae30a02-6abc-44f3-9108-333e0024d9f1","1"
"2fa98fab-3e81-4cc4-8b80-c0676b003909","1"
"6430a79e-53ac-4a9b-bc3c-f1893cf0710e","1"
"fc4e543d-3e38-4435-b01d-348450c9a15a","1"
"1176353c-f6bb-4948-a4be-2f95ee1ab241","2"
"d00ae717-2b36-4a38-a306-ff1ff9998996","1"
"71ca0052-e4fd-404b-b37e-3648d315155c","1"
"87b0226a-df9e-4a48-905c-b395c884bc0c","2"
"07c64e95-5d69-4d6d-919f-b2772c37fa0e","1"
"a1a8e8ec-5942-4722-bf38-1c46eedf72c2","3"
"3e849567-d5c0-4c07-853d-bacb038900fa","2"
"54082f9d-520a-48d2-bf61-60df328eb546","2"
"649ee7fe-662b-4e78-bfa2-f4a558d2800d","2"
"1530a67d-7f8b-4c09-8bcb-6ae017385154","1"
"902aba46-8fde-4e3e-a5e3-5044fe3e4c02","2"
"b5a58054-688e-441e-a606-ebf6cbc54b2c","1"
"d6e1046f-258b-4760-af35-e0524f4fb1cc","1"
"594e7286-dd83-4545-a641-a06eab39c45a","1"
"975f636c-eef4-4221-801b-ba7963af5359","1"
"c2d03701-d873-4a26-9ad0-8b5281128e22","0"
"00738504-77f9-4198-9085-cfe42824696a","1"
"3c46bcee-f285-4d62-9ecc-f389f8549067","1"
"1143ea03-64cd-4d7a-adf4-320810d000d4","2"
"833fc107-f730-4edf-9139-e0c4a6c64c5a","1"
"0255cba2-42db-41c6-bd9f-28bd2da0358e","1"
"22bd383b-7438-4bea-821a-b34107406ca5","2"
"0460e67b-c5e7-484e-a5c9-6a892b0e0175","2"
"786d229b-c14f-4889-9347-643f4afba710","1"
"fd09af80-d024-4881-b3e2-263c85e6be03","2"
"4dd21747-1c66-4b74-b67a-1b74c874c94f","2"
"00bdb350-8b5d-485e-9b8d-442bdc720273","2"
"7c799d4c-3a7e-48b7-9d05-61bf6278fd45","2"
"3135e563-eef0-4477-90e6-25ca0acd721a","1"
